종목코드,종목명,YMD,Y,M,Q,YM,YQ,재무제표구분코드,재무제표구분코드명,기업매출금액,기업영업이익,포괄손익계산금액,기업당기순이익,기업총자산금액,기업총부채금액,기업총자본금액,기업자본금액,재무제표부채비율
060980,HL홀딩스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,657849447495,58153467547,112948430803,86924220742,1547610245507,638083368331,909526877176,55086180000,70.1555263889
060980,HL홀딩스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,886548282858,57512057636,35238472563,13104428086,1724148920710,858901126554,865247794156,55086180000,99.2664913283
060980,HL홀딩스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,676634634615,51558900412,19489713883,8369084040,1404592442382,569775064549,834817377833,55086180000,68.2514618979
060980,HL홀딩스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,798365158872,75417771989,52108645541,41062916054,1760403390796,874308075226,886095315570,55086180000,98.6697548066
060980,HL홀딩스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,620603274043,65529827649,43576140304,34379848783,1423885150138,574986689797,848898460341,55086180000,67.7332704274
068270,셀트리온,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,603412768883,258954318718,163110863213,158281750300,2748230541703,938389810418,1809840731285,112431663000,51.8493033225
068270,셀트리온,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,528784432676,254129599657,223177638969,202004863992,2517717473793,765972797722,1751744676071,112431663000,43.7262809007
068270,셀트리온,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,670580961669,221243034062,197433293219,149418660913,2883847406229,822974206572,2060873199657,116598327000,39.9332771521
068270,셀트리온,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,577574961774,246217340210,261444895791,213235760729,2722746719712,649856558599,2072890161113,116598327000,31.3502649967
068270,셀트리온,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,949079965214,499585550587,483071479107,377725080593,3294095985833,883598310539,2410497675294,122666424000,36.6562606384
068270,셀트리온,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,828917201749,477891619440,468527542691,362083993186,3138184504740,733242262979,2404942241761,122666424000,30.4889760031
068270,셀트리온,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,982074959799,323131558365,301639078511,237476360558,3503108204930,907848812346,2595259392584,125456133000,34.9810433185
068270,셀트리온,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,861884226306,319413201208,296187867991,238274199791,3370639261764,766576994169,2604062267595,125456133000,29.4377367127
068270,셀트리온,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,1128459877886,381532472575,382031278440,301442694249,3859646629058,986733418125,2872913210933,128337853000,34.3460921259
068270,셀트리온,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,981870268852,363391097232,369106504865,289754684653,3674522702268,803855701471,2870667000797,128337853000,28.0024015759
006650,대한유화,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,1726962269429,271184229537,268701849037,200789062347,1529064057909,493476468950,1035587588959,0,47.6518330474
006650,대한유화,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,1717483712349,269929143510,261803719229,195555726469,1463994228816,475535784157,988458444659,0,48.1088291295
006650,대한유화,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1596377041938,343018078928,360205271175,272895473081,1763643254167,470579722974,1293063531193,0,36.3926219882
006650,대한유화,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,1583906572741,340158427641,352629551143,267089264836,1692967118758,452765360186,1240201758572,0,36.5073954344
006650,대한유화,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,1779426201829,284222355464,280103589243,214456397461,1970580429103,497378335834,1473202093269,41000000000,33.7617179684
006650,대한유화,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,1769074977331,283061616162,269894264450,205583321319,1900767237915,479985479166,1420781758749,41000000000,33.7831954986
006650,대한유화,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,2553976805773,318813179038,336364693255,257413487091,1983913415064,282816338799,1701097076265,41000000000,16.6255261234
006650,대한유화,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,2539542875618,313883655875,326212505733,249630666182,1889794419530,248846954073,1640947465457,41000000000,15.1648336898
006650,대한유화,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,2074296474936,113849235921,127720963707,106342325026,2026475125984,247864385471,1778610740513,41000000000,13.9358421618
006650,대한유화,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,2059165682460,109104529298,119131597203,100343828290,1898563929998,186150733639,1712413196359,41000000000,10.8706668481
001210,금호전기,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,396261335819,-12592949228,-52591109535,-56359652816,475649784250,294648017861,181001766389,34580255000,162.7873714932
001210,금호전기,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,94204690693,-18571466037,-19434200456,-17975516808,327930587386,151383440577,176547146809,34580255000,85.7467499833
001210,금호전기,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,415189782491,7383106319,-13689177992,-17415920963,460497631672,300358357174,160139274498,34580255000,187.5607080871
001210,금호전기,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,80856420207,-1756706749,-18705807874,-18848606495,289081174063,131432747396,157648426667,34580255000,83.370795494
001210,금호전기,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,338670379970,-1213891345,-18458817728,-20183318979,409873260330,271611241881,138262018449,34580255000,196.446750111
001210,금호전기,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,73309553353,-1374275885,-22276094594,-22247158039,270922659891,135441773521,135480886370,34580255000,99.9711303564
001210,금호전기,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,77296232916,-47799873469,-71728058548,-20930537630,170295317411,135602884547,34692432864,34882845000,390.8716493841
001210,금호전기,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,64766877953,-32197455444,-101435042920,-100302572438,149032393777,109635240591,39397153186,34882845000,278.2821389997
001210,금호전기,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,62937826664,-4175808753,-22190573355,-33237745519,73092108652,56239928874,16852179778,5133330000,333.7249519936
001210,금호전기,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,53797109375,-6759602545,-43897257506,-44109209937,57294843710,47901225009,9393618701,5133330000,509.9336744837
001120,LX인터내셔널,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,13224458801454,81691890701,-215239778825,-217094759148,5383467294038,3840152671541,1543314622497,0,248.8250040246
001120,LX인터내셔널,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,3675879173265,74425115204,-173771412133,-145297105669,2925629721475,1651704106910,1273925614565,0,129.6546743409
001120,LX인터내셔널,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,11966717411723,174073738648,133179797603,84750675793,5177266512940,3531908415289,1645358097651,0,214.6589499472
001120,LX인터내셔널,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,2828841347637,26492636860,60566897132,58190965884,2842435625604,1590188293584,1252247332020,0,126.9867583602
001120,LX인터내셔널,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,12827237443495,212254345182,177891493913,88184961031,4967601556415,3382141120902,1585460435513,193800000000,213.3223286526
001120,LX인터내셔널,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,2808960467092,29712364415,104664803723,62784492572,2728803699786,1529616157732,1199187542054,193800000000,127.5543736147
001120,LX인터내셔널,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,9988224865921,165659349646,156595379034,-35991404090,5038072460864,3488534828304,1549537632560,193800000000,225.1339209194
001120,LX인터내셔널,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,2904286945409,-21032156948,78348858207,-69928838787,2697222673348,1562571149493,1134651523855,193800000000,137.7137488155
001120,LX인터내셔널,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,10530857111717,134784427823,-75284221827,-14860961304,4875982304085,3327366254250,1548616049835,193800000000,214.8606334414
001120,LX인터내셔널,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,3080463942059,-11461259937,-14221953567,58886114331,2527925654311,1319971891200,1207953763111,193800000000,109.2733787923
051900,LG생활건강,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,5328492268366,684095164351,644776515524,470362045450,4214636963591,2099294364648,2115342598943,0,99.2413411282
051900,LG생활건강,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,3031336329599,463098878490,428979090481,305961028812,2952552620792,1490840664168,1461711956624,0,101.9927802747
051900,LG생활건강,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,6094059406134,880936617522,752735650428,579239822062,4502162481976,1881322775776,2620839706200,0,71.7832064023
051900,LG생활건강,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,3660952827333,654161369172,617355732272,509159572394,3089904898273,1214043430624,1875861467649,0,64.7192477462
051900,LG생활건강,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,6270463509780,930348985813,861404290438,618549514889,4777969500138,1695353026338,3082616473800,88589470000,54.9972090511
051900,LG생활건강,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,3784444279074,696599533312,767415487059,595658910188,3485163640049,1125420100577,2359743539472,88589470000,47.692475125
051900,LG생활건강,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,6747536801608,1039250135637,956005119033,692278706347,5275874284165,1681854156165,3594020128000,88589470000,46.7959025344
051900,LG생활건강,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,4060157953652,761381165996,812526748242,605848632345,3687211659758,878727689207,2808483970551,88589470000,31.2883284513
051900,LG생활건강,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,7685424230297,1176411246904,1092081190103,788173092234,6493669662971,2256581997835,4237087665136,88589470000,53.2578548328
051900,LG생활건강,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,4536975744094,859358418995,841610640669,622867720362,4093775064826,829408159624,3264366905202,88589470000,25.4079331065
006040,동원산업,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,1359734457816,57348358782,21138387604,7013449268,1617995581633,909107787668,0,0,100.0
006040,동원산업,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,639346599385,-49845810308,-51330910778,-34311625384,1088048225186,545764756177,542283469009,0,100.6419681526
006040,동원산업,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1576385545369,151446873755,146929391571,77413416073,1900330096554,1109218295434,791111801120,0,140.2100555021
006040,동원산업,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,829999736435,55725490119,76732064782,59579844966,1300945482645,706195750861,594749731784,0,118.7383050586
006040,동원산업,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,2381067231865,224589506938,220206488337,167843641965,2560347465777,1656608546893,903738918884,16816000000,183.3060978428
006040,동원산업,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,917357060052,82450320057,81694870823,63217836678,1453430509990,805983520220,647446989770,16816000000,124.4864109271
006040,동원산업,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,2444610139805,177682587859,90264931790,70990988460,2592198630801,1618593244368,973605386433,16816000000,166.2473592405
006040,동원산업,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,921593613981,43195291469,62130451900,52740174269,1485490629554,805309662377,680180967177,16816000000,118.3963829096
006040,동원산업,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,2682595084607,193575195385,74859985096,51402754321,2986045255327,1907582869064,1078462386263,18388205000,176.879870208
006040,동원산업,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,703153873091,15328396946,-8779137156,1171435547,1569581618773,887406366960,682175251813,18388205000,130.0848080609
025000,KPX케미칼,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,743948673377,48839738500,47559041320,35579615451,507600642741,100999621342,406601021399,24200000000,24.8399822004
025000,KPX케미칼,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,607749103466,32654623885,34813994691,29909624375,457382731551,80683017297,376699714254,0,21.4183908944
025000,KPX케미칼,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,647361932266,44285686949,44753371774,34059688219,531964308344,101955026069,430009282275,24200000000,23.7099593594
025000,KPX케미칼,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,503957968040,31617557588,37976263560,30281821411,483099360392,84263420546,398835939846,0,21.1273388698
025000,KPX케미칼,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,703676901916,29975307922,35404381370,27116333138,548114232165,105300083681,442814148484,0,23.7797468851
025000,KPX케미칼,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,533577828531,22111301931,32433097906,25534950268,498488549237,85602787959,412885761278,24200000000,20.7328021422
025000,KPX케미칼,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,766681967916,23850343982,15722832595,12016346514,535273094088,91621793307,443651300781,0,20.6517580689
025000,KPX케미칼,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,577453528620,15217874157,11388043281,9750508746,486104555485,73892971763,412211583722,24200000000,17.9259813846
